date,store_id,product_id,warehouse_id,supplier_id,units_sold,inventory_level,units_ordered,units_received,delivery_delay_days,stockout_flag,revenue,unit_price_txn,discount_pct,holiday_promo_flag,weather,season,product_name,category,supplier_id_prod,unit_cost,unit_price,reorder_point,store_name,store_city,warehouse_id_store,store_type,supplier_name,supplier_city,supplier_avg_lead_time_days,supplier_reliability_score,warehouse_name,warehouse_city,capacity_units
2023-10-23,S005,TOY-P0019,W03,SUP06,252,413,165,143,5,0,19934.21,98.88,20,0,Sunny,Winter,Toy Robot,Toys,SUP06,365.93,690.78,82,Delhi Connaught Place Store,Delhi,W03,Metro,Nationwide Traders,Hyderabad,12,65,Central Distribution Center,Pune,70000
2023-10-23,S005,ELE-P0020,W03,SUP04,56,345,199,171,5,0,3510.5,73.75,15,0,Rainy,Spring,Car Charger,Electronics,SUP04,201.23,337.34,75,Delhi Connaught Place Store,Delhi,W03,Metro,Apex Trading Corp,Chennai,9,73,Central Distribution Center,Pune,70000
2023-10-24,S001,ELE-P0001,W01,SUP04,20,190,62,55,6,0,279.49,14.71,5,0,Sunny,Summer,Wireless Mouse,Electronics,SUP04,214.88,352.22,73,Pune Central Store,Pune,W01,Tier-1,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-24,S001,TOY-P0002,W01,SUP02,36,281,184,170,4,0,1720.51,59.74,20,1,Sunny,Winter,Remote Control Car,Toys,SUP02,262.11,477.21,66,Pune Central Store,Pune,W01,Tier-1,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-10-24,S001,CLO-P0003,W01,SUP06,272,272,164,163,6,0,9476.89,40.99,15,0,Cloudy,Summer,Formal Shirt,Clothing,SUP06,325.12,447.65,78,Pune Central Store,Pune,W01,Tier-1,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-24,S001,FUR-P0004,W01,SUP08,192,478,146,140,7,0,14728.7,95.89,20,1,Cloudy,Summer,Bedside Table,Furniture,SUP08,109.71,203.52,69,Pune Central Store,Pune,W01,Tier-1,Summit Supply Chain,Ahmedabad,8,78,North Distribution Center,Delhi,60000
2023-10-24,S001,CLO-P0005,W01,SUP06,254,274,179,167,0,0,19936.21,82.62,5,0,Cloudy,Summer,Hoodie,Clothing,SUP06,337.97,529.28,72,Pune Central Store,Pune,W01,Tier-1,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-24,S001,ELE-P0006,W01,SUP07,247,388,150,139,6,0,19015.54,85.54,10,1,Sunny,Summer,Wireless Earbuds,Electronics,SUP07,152.76,259.26,54,Pune Central Store,Pune,W01,Tier-1,Horizon Goods Pvt Ltd,Kolkata,6,85,North Distribution Center,Delhi,60000
2023-10-24,S001,ELE-P0007,W01,SUP04,138,138,54,52,5,0,2390.57,20.38,15,0,Rainy,Summer,HDMI Cable,Electronics,SUP04,324.36,550.95,67,Pune Central Store,Pune,W01,Tier-1,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-24,S001,ELE-P0008,W01,SUP04,168,194,86,81,3,0,3943.3,29.34,20,1,Snowy,Spring,Smart Watch Band,Electronics,SUP04,334.91,468.94,60,Pune Central Store,Pune,W01,Tier-1,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-24,S001,ELE-P0009,W01,SUP04,7,389,138,124,4,0,150.64,26.9,20,0,Rainy,Spring,USB Hub,Electronics,SUP04,81.52,141.31,41,Pune Central Store,Pune,W01,Tier-1,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-24,S001,TOY-P0010,W01,SUP06,153,233,142,123,1,0,8631.04,62.68,10,1,Sunny,Winter,Dollhouse,Toys,SUP06,90.42,118.69,47,Pune Central Store,Pune,W01,Tier-1,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-24,S001,GRO-P0011,W01,SUP05,83,316,66,58,7,0,6750.22,95.68,15,0,Snowy,Autumn,Cornflakes 500g,Groceries,SUP05,253.39,359.78,74,Pune Central Store,Pune,W01,Tier-1,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-10-24,S001,ELE-P0012,W01,SUP04,42,178,49,47,3,0,1095.36,32.6,20,0,Snowy,Autumn,Phone Stand,Electronics,SUP04,155.53,261.01,59,Pune Central Store,Pune,W01,Tier-1,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-24,S001,CLO-P0013,W01,SUP05,118,362,181,171,1,0,7732.13,77.09,15,0,Sunny,Winter,Rain Jacket,Clothing,SUP05,216.5,310.93,46,Pune Central Store,Pune,W01,Tier-1,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-10-24,S001,FUR-P0014,W01,SUP02,79,170,198,192,3,0,6903.02,87.38,0,0,Sunny,Winter,Laptop Table,Furniture,SUP02,87.71,162.23,78,Pune Central Store,Pune,W01,Tier-1,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-10-24,S001,GRO-P0015,W01,SUP03,40,405,175,150,3,0,2059.72,60.58,15,1,Sunny,Summer,Ketchup 500ml,Groceries,SUP03,384.47,565.89,73,Pune Central Store,Pune,W01,Tier-1,Prime Vendors Ltd,Bengaluru,3,96,North Distribution Center,Delhi,60000
2023-10-24,S001,ELE-P0016,W01,SUP04,246,477,27,27,2,0,16398.73,70.17,5,0,Sunny,Autumn,Extension Board,Electronics,SUP04,207.28,303.32,75,Pune Central Store,Pune,W01,Tier-1,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-24,S001,ELE-P0017,W01,SUP04,49,114,69,63,4,0,3286.92,83.85,20,0,Cloudy,Spring,Bluetooth Adapter,Electronics,SUP04,365.91,575.75,44,Pune Central Store,Pune,W01,Tier-1,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-24,S001,CLO-P0018,W01,SUP06,129,134,184,182,5,0,7933.11,68.33,10,1,Snowy,Autumn,Cargo Pants,Clothing,SUP06,325.42,552.86,40,Pune Central Store,Pune,W01,Tier-1,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-24,S001,TOY-P0019,W01,SUP06,48,57,130,122,4,1,2206.58,48.39,5,0,Cloudy,Autumn,Toy Robot,Toys,SUP06,365.93,690.78,82,Pune Central Store,Pune,W01,Tier-1,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-24,S001,TOY-P0020,W01,SUP02,6,52,46,43,6,1,537.57,99.55,10,1,Rainy,Summer,Card Game Set,Toys,SUP02,322.82,544.11,80,Pune Central Store,Pune,W01,Tier-1,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-10-24,S002,TOY-P0001,W01,SUP02,54,339,165,160,3,0,1165.54,22.72,5,1,Cloudy,Summer,Building Blocks Set,Toys,SUP02,328.89,473.46,81,Mumbai Andheri Store,Mumbai,W01,Metro,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-10-24,S002,CLO-P0002,W01,SUP03,92,180,159,150,6,0,3621.12,39.36,0,1,Snowy,Winter,Denim Jeans,Clothing,SUP03,82.96,156.41,74,Mumbai Andheri Store,Mumbai,W01,Metro,Prime Vendors Ltd,Bengaluru,3,96,North Distribution Center,Delhi,60000
2023-10-24,S002,CLO-P0003,W01,SUP06,249,393,166,158,3,0,20654.55,82.95,0,1,Rainy,Summer,Formal Shirt,Clothing,SUP06,325.12,447.65,78,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-24,S002,ELE-P0004,W01,SUP04,279,336,180,157,1,0,4935.09,20.81,15,0,Cloudy,Summer,LED Desk Lamp,Electronics,SUP04,125.1,193.29,61,Mumbai Andheri Store,Mumbai,W01,Metro,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-24,S002,GRO-P0005,W01,SUP01,303,403,52,49,5,0,22806.05,88.55,15,1,Cloudy,Summer,Organic Honey 500g,Groceries,SUP01,340.89,474.51,46,Mumbai Andheri Store,Mumbai,W01,Metro,Sunrise Distributors,Pune,4,92,North Distribution Center,Delhi,60000
2023-10-24,S002,TOY-P0006,W01,SUP06,4,340,88,80,1,0,307.36,90.4,15,1,Snowy,Winter,Board Game,Toys,SUP06,335.8,457.75,77,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-24,S002,TOY-P0007,W01,SUP06,134,179,161,139,0,0,2688.04,20.06,0,0,Cloudy,Summer,Toy Train Set,Toys,SUP06,258.05,358.1,43,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-24,S002,ELE-P0008,W01,SUP04,138,225,144,125,5,0,5584.86,40.47,0,1,Snowy,Winter,Smart Watch Band,Electronics,SUP04,334.91,468.94,60,Mumbai Andheri Store,Mumbai,W01,Metro,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-24,S002,GRO-P0009,W01,SUP05,325,348,93,86,2,0,24293.42,87.94,15,0,Sunny,Summer,Coffee Powder 250g,Groceries,SUP05,130.38,179.81,40,Mumbai Andheri Store,Mumbai,W01,Metro,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-10-24,S002,ELE-P0010,W01,SUP07,92,239,67,60,5,0,6351.36,72.67,5,0,Sunny,Spring,Webcam HD,Electronics,SUP07,106.45,170.39,63,Mumbai Andheri Store,Mumbai,W01,Metro,Horizon Goods Pvt Ltd,Kolkata,6,85,North Distribution Center,Delhi,60000
2023-10-24,S002,FUR-P0011,W01,SUP08,285,329,182,176,3,0,6781.86,26.44,10,0,Rainy,Autumn,Dining Chair,Furniture,SUP08,363.66,503.36,81,Mumbai Andheri Store,Mumbai,W01,Metro,Summit Supply Chain,Ahmedabad,8,78,North Distribution Center,Delhi,60000
2023-10-24,S002,FUR-P0012,W01,SUP08,277,302,122,106,6,0,8947.1,34.0,5,0,Cloudy,Summer,Storage Cabinet,Furniture,SUP08,88.0,149.89,67,Mumbai Andheri Store,Mumbai,W01,Metro,Summit Supply Chain,Ahmedabad,8,78,North Distribution Center,Delhi,60000
2023-10-24,S002,GRO-P0013,W01,SUP05,47,102,117,100,3,0,1700.93,36.19,0,1,Sunny,Summer,Sugar 1kg,Groceries,SUP05,93.31,173.23,46,Mumbai Andheri Store,Mumbai,W01,Metro,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-10-24,S002,FUR-P0014,W01,SUP02,44,132,159,159,7,0,670.12,15.23,0,1,Cloudy,Autumn,Laptop Table,Furniture,SUP02,87.71,162.23,78,Mumbai Andheri Store,Mumbai,W01,Metro,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-10-24,S002,TOY-P0015,W01,SUP06,203,456,174,156,5,0,8275.9,50.96,20,0,Snowy,Autumn,Kite Set,Toys,SUP06,137.29,225.53,51,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-24,S002,ELE-P0016,W01,SUP04,123,311,77,71,2,0,8564.74,81.92,15,1,Sunny,Summer,Extension Board,Electronics,SUP04,207.28,303.32,75,Mumbai Andheri Store,Mumbai,W01,Metro,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-24,S002,ELE-P0017,W01,SUP04,120,285,134,118,1,0,5812.56,53.82,10,1,Snowy,Spring,Bluetooth Adapter,Electronics,SUP04,365.91,575.75,44,Mumbai Andheri Store,Mumbai,W01,Metro,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-24,S002,CLO-P0018,W01,SUP06,193,397,56,49,0,0,9401.71,57.31,15,0,Cloudy,Summer,Cargo Pants,Clothing,SUP06,325.42,552.86,40,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-24,S002,TOY-P0019,W01,SUP06,168,225,149,136,6,0,6368.04,39.9,5,1,Snowy,Summer,Toy Robot,Toys,SUP06,365.93,690.78,82,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-24,S002,ELE-P0020,W01,SUP04,121,335,21,20,2,0,9013.05,93.11,20,0,Snowy,Spring,Car Charger,Electronics,SUP04,201.23,337.34,75,Mumbai Andheri Store,Mumbai,W01,Metro,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-24,S003,ELE-P0001,W02,SUP04,53,444,109,93,4,0,2818.78,62.57,15,1,Snowy,Autumn,Wireless Mouse,Electronics,SUP04,214.88,352.22,73,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-24,S003,GRO-P0002,W02,SUP03,196,428,72,70,2,0,6445.66,36.54,10,0,Cloudy,Summer,Sunflower Oil 1L,Groceries,SUP03,320.2,543.38,55,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Prime Vendors Ltd,Bengaluru,3,96,South Distribution Center,Bengaluru,55000
2023-10-24,S003,ELE-P0003,W02,SUP04,1,160,197,197,6,0,67.1,70.63,5,0,Snowy,Autumn,USB-C Charger,Electronics,SUP04,156.38,206.19,67,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-24,S003,FUR-P0004,W02,SUP08,4,149,151,141,0,0,73.96,18.49,0,0,Snowy,Winter,Bedside Table,Furniture,SUP08,109.71,203.52,69,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Summit Supply Chain,Ahmedabad,8,78,South Distribution Center,Bengaluru,55000
2023-10-24,S003,GRO-P0005,W02,SUP01,194,256,163,147,7,0,4752.61,27.22,10,0,Cloudy,Summer,Organic Honey 500g,Groceries,SUP01,340.89,474.51,46,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Sunrise Distributors,Pune,4,92,South Distribution Center,Bengaluru,55000
2023-10-24,S003,ELE-P0006,W02,SUP07,342,496,119,105,5,0,11223.07,41.02,20,0,Rainy,Autumn,Wireless Earbuds,Electronics,SUP07,152.76,259.26,54,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Horizon Goods Pvt Ltd,Kolkata,6,85,South Distribution Center,Bengaluru,55000
2023-10-24,S003,CLO-P0007,W02,SUP06,96,159,90,79,0,0,5292.34,58.03,5,1,Cloudy,Autumn,Winter Jacket,Clothing,SUP06,271.08,475.71,81,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-10-24,S003,TOY-P0008,W02,SUP02,183,193,140,126,4,0,3438.75,19.78,5,0,Sunny,Summer,Water Gun,Toys,SUP02,158.62,219.9,81,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-10-24,S003,ELE-P0009,W02,SUP04,346,494,64,63,7,0,28157.13,95.74,15,1,Snowy,Summer,USB Hub,Electronics,SUP04,81.52,141.31,41,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-24,S003,FUR-P0010,W02,SUP02,177,284,20,17,4,0,12947.73,86.06,15,0,Cloudy,Spring,Bean Bag,Furniture,SUP02,203.62,267.35,66,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-10-24,S003,ELE-P0011,W02,SUP07,20,66,34,33,4,0,1467.36,91.71,20,0,Rainy,Summer,Wireless Keyboard,Electronics,SUP07,293.71,460.45,47,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Horizon Goods Pvt Ltd,Kolkata,6,85,South Distribution Center,Bengaluru,55000
2023-10-24,S003,FUR-P0012,W02,SUP08,60,288,178,169,6,0,3937.14,72.91,10,1,Snowy,Spring,Storage Cabinet,Furniture,SUP08,88.0,149.89,67,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Summit Supply Chain,Ahmedabad,8,78,South Distribution Center,Bengaluru,55000
2023-10-24,S003,CLO-P0013,W02,SUP05,64,80,101,86,4,0,3736.16,61.45,5,1,Rainy,Spring,Rain Jacket,Clothing,SUP05,216.5,310.93,46,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-10-24,S003,TOY-P0014,W02,SUP06,24,75,94,81,4,1,1585.2,66.05,0,0,Snowy,Summer,Rubik Cube,Toys,SUP06,65.22,91.89,82,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-10-24,S003,GRO-P0015,W02,SUP03,390,483,85,82,1,0,28750.8,73.72,0,1,Rainy,Summer,Ketchup 500ml,Groceries,SUP03,384.47,565.89,73,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Prime Vendors Ltd,Bengaluru,3,96,South Distribution Center,Bengaluru,55000
2023-10-24,S003,TOY-P0016,W02,SUP06,32,127,123,117,7,0,767.6,25.25,5,1,Cloudy,Summer,Toy Drone,Toys,SUP06,67.24,102.49,60,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-10-24,S003,ELE-P0017,W02,SUP04,103,379,81,73,3,0,3577.19,34.73,0,1,Rainy,Autumn,Bluetooth Adapter,Electronics,SUP04,365.91,575.75,44,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-24,S003,ELE-P0018,W02,SUP07,132,408,187,183,6,0,8798.33,74.06,10,1,Snowy,Autumn,Memory Card 64GB,Electronics,SUP07,157.08,258.79,50,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Horizon Goods Pvt Ltd,Kolkata,6,85,South Distribution Center,Bengaluru,55000
2023-10-24,S003,ELE-P0019,W02,SUP07,73,126,49,43,1,0,1920.63,26.31,0,1,Snowy,Winter,Screen Protector,Electronics,SUP07,349.81,613.96,48,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Horizon Goods Pvt Ltd,Kolkata,6,85,South Distribution Center,Bengaluru,55000
2023-10-24,S003,ELE-P0020,W02,SUP04,237,360,125,114,4,0,5915.52,31.2,20,0,Sunny,Winter,Car Charger,Electronics,SUP04,201.23,337.34,75,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-24,S004,ELE-P0001,W02,SUP04,49,133,188,163,7,0,955.5,19.5,0,0,Sunny,Autumn,Wireless Mouse,Electronics,SUP04,214.88,352.22,73,Chennai T Nagar Store,Chennai,W02,Tier-1,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-24,S004,GRO-P0002,W02,SUP03,20,192,142,134,4,0,1011.6,50.58,0,0,Rainy,Winter,Sunflower Oil 1L,Groceries,SUP03,320.2,543.38,55,Chennai T Nagar Store,Chennai,W02,Tier-1,Prime Vendors Ltd,Bengaluru,3,96,South Distribution Center,Bengaluru,55000
2023-10-24,S004,TOY-P0003,W02,SUP06,251,478,73,63,0,0,19370.05,90.79,15,1,Rainy,Summer,Puzzle 500pc,Toys,SUP06,194.4,296.36,70,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-10-24,S004,TOY-P0004,W02,SUP06,32,365,181,159,3,0,1074.53,37.31,10,0,Snowy,Summer,Action Figure,Toys,SUP06,278.18,506.43,61,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-10-24,S004,GRO-P0005,W02,SUP01,64,451,124,120,0,0,1820.16,28.44,0,0,Rainy,Winter,Organic Honey 500g,Groceries,SUP01,340.89,474.51,46,Chennai T Nagar Store,Chennai,W02,Tier-1,Sunrise Distributors,Pune,4,92,South Distribution Center,Bengaluru,55000
2023-10-24,S004,ELE-P0006,W02,SUP07,111,188,178,165,3,0,2205.79,22.08,10,1,Snowy,Spring,Wireless Earbuds,Electronics,SUP07,152.76,259.26,54,Chennai T Nagar Store,Chennai,W02,Tier-1,Horizon Goods Pvt Ltd,Kolkata,6,85,South Distribution Center,Bengaluru,55000
2023-10-24,S004,CLO-P0007,W02,SUP06,41,405,118,112,3,0,2822.11,86.04,20,1,Snowy,Winter,Winter Jacket,Clothing,SUP06,271.08,475.71,81,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-10-24,S004,ELE-P0008,W02,SUP04,375,433,20,19,5,0,7579.88,23.78,15,1,Snowy,Winter,Smart Watch Band,Electronics,SUP04,334.91,468.94,60,Chennai T Nagar Store,Chennai,W02,Tier-1,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-24,S004,FUR-P0009,W02,SUP02,362,401,68,64,4,0,3879.19,11.28,5,1,Rainy,Autumn,Wall Shelf Set,Furniture,SUP02,143.44,215.01,63,Chennai T Nagar Store,Chennai,W02,Tier-1,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-10-24,S004,CLO-P0010,W02,SUP05,80,103,176,155,4,0,4524.48,62.84,10,0,Sunny,Winter,Kurta Set,Clothing,SUP05,104.0,177.82,42,Chennai T Nagar Store,Chennai,W02,Tier-1,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-10-24,S004,FUR-P0011,W02,SUP08,283,300,190,181,6,0,5516.8,21.66,10,0,Rainy,Winter,Dining Chair,Furniture,SUP08,363.66,503.36,81,Chennai T Nagar Store,Chennai,W02,Tier-1,Summit Supply Chain,Ahmedabad,8,78,South Distribution Center,Bengaluru,55000
2023-10-24,S004,FUR-P0012,W02,SUP08,42,72,94,82,2,0,2884.98,68.69,0,0,Cloudy,Spring,Storage Cabinet,Furniture,SUP08,88.0,149.89,67,Chennai T Nagar Store,Chennai,W02,Tier-1,Summit Supply Chain,Ahmedabad,8,78,South Distribution Center,Bengaluru,55000
2023-10-24,S004,GRO-P0013,W02,SUP05,208,273,181,161,7,0,11428.35,64.64,15,0,Cloudy,Autumn,Sugar 1kg,Groceries,SUP05,93.31,173.23,46,Chennai T Nagar Store,Chennai,W02,Tier-1,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-10-24,S004,GRO-P0014,W02,SUP01,211,224,175,161,5,0,6380.64,30.24,0,0,Rainy,Winter,Pasta 500g,Groceries,SUP01,155.33,247.46,59,Chennai T Nagar Store,Chennai,W02,Tier-1,Sunrise Distributors,Pune,4,92,South Distribution Center,Bengaluru,55000
2023-10-24,S004,GRO-P0015,W02,SUP03,93,411,110,95,3,0,3836.3,48.53,15,1,Sunny,Summer,Ketchup 500ml,Groceries,SUP03,384.47,565.89,73,Chennai T Nagar Store,Chennai,W02,Tier-1,Prime Vendors Ltd,Bengaluru,3,96,South Distribution Center,Bengaluru,55000
2023-10-24,S004,ELE-P0016,W02,SUP04,17,104,197,171,4,0,273.68,18.94,15,1,Snowy,Winter,Extension Board,Electronics,SUP04,207.28,303.32,75,Chennai T Nagar Store,Chennai,W02,Tier-1,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-24,S004,FUR-P0017,W02,SUP02,232,392,190,180,0,0,19404.48,98.4,15,0,Cloudy,Summer,Kids Study Desk,Furniture,SUP02,383.51,565.5,55,Chennai T Nagar Store,Chennai,W02,Tier-1,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-10-24,S004,GRO-P0018,W02,SUP05,38,148,113,109,0,0,1846.52,51.15,5,0,Rainy,Spring,Pickle 300g,Groceries,SUP05,388.18,643.46,60,Chennai T Nagar Store,Chennai,W02,Tier-1,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-10-24,S004,GRO-P0019,W02,SUP01,79,324,135,122,7,0,3563.69,45.11,0,1,Snowy,Summer,Milk Powder 500g,Groceries,SUP01,331.53,523.96,86,Chennai T Nagar Store,Chennai,W02,Tier-1,Sunrise Distributors,Pune,4,92,South Distribution Center,Bengaluru,55000
2023-10-24,S004,ELE-P0020,W02,SUP04,120,218,198,180,5,0,8667.84,90.29,20,1,Sunny,Autumn,Car Charger,Electronics,SUP04,201.23,337.34,75,Chennai T Nagar Store,Chennai,W02,Tier-1,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-24,S005,GRO-P0001,W03,SUP05,59,95,135,119,3,0,3501.41,65.94,10,1,Sunny,Spring,Basmati Rice 5kg,Groceries,SUP05,362.71,584.44,84,Delhi Connaught Place Store,Delhi,W03,Metro,Bluewave Supplies,Delhi,5,88,Central Distribution Center,Pune,70000
2023-10-24,S005,ELE-P0002,W03,SUP04,53,185,102,95,3,0,1495.21,33.19,15,0,Snowy,Summer,Bluetooth Speaker,Electronics,SUP04,272.15,444.19,78,Delhi Connaught Place Store,Delhi,W03,Metro,Apex Trading Corp,Chennai,9,73,Central Distribution Center,Pune,70000
2023-10-24,S005,ELE-P0003,W03,SUP04,50,293,157,147,6,0,2197.67,51.71,15,1,Sunny,Summer,USB-C Charger,Electronics,SUP04,156.38,206.19,67,Delhi Connaught Place Store,Delhi,W03,Metro,Apex Trading Corp,Chennai,9,73,Central Distribution Center,Pune,70000
2023-10-24,S005,ELE-P0004,W03,SUP04,102,116,127,126,7,0,5708.38,58.91,5,0,Rainy,Spring,LED Desk Lamp,Electronics,SUP04,125.1,193.29,61,Delhi Connaught Place Store,Delhi,W03,Metro,Apex Trading Corp,Chennai,9,73,Central Distribution Center,Pune,70000
2023-10-24,S005,TOY-P0005,W03,SUP02,281,448,46,39,2,0,25964.4,92.4,0,0,Sunny,Summer,Soft Plush Toy,Toys,SUP02,136.74,197.18,62,Delhi Connaught Place Store,Delhi,W03,Metro,Metro Wholesale Co.,Mumbai,7,81,Central Distribution Center,Pune,70000
2023-10-24,S005,FUR-P0006,W03,SUP08,171,347,197,194,7,0,6998.6,48.15,15,1,Cloudy,Summer,TV Stand,Furniture,SUP08,385.5,612.71,41,Delhi Connaught Place Store,Delhi,W03,Metro,Summit Supply Chain,Ahmedabad,8,78,Central Distribution Center,Pune,70000
2023-10-24,S005,GRO-P0007,W03,SUP01,91,354,188,188,0,0,4867.59,53.49,0,1,Sunny,Winter,Almonds 500g,Groceries,SUP01,158.61,280.18,49,Delhi Connaught Place Store,Delhi,W03,Metro,Sunrise Distributors,Pune,4,92,Central Distribution Center,Pune,70000
2023-10-24,S005,GRO-P0008,W03,SUP01,441,490,72,65,0,0,38150.03,96.12,10,1,Snowy,Winter,Brown Bread,Groceries,SUP01,225.26,312.29,88,Delhi Connaught Place Store,Delhi,W03,Metro,Sunrise Distributors,Pune,4,92,Central Distribution Center,Pune,70000
2023-10-24,S005,ELE-P0009,W03,SUP04,27,172,44,42,7,0,1385.26,60.36,15,0,Cloudy,Spring,USB Hub,Electronics,SUP04,81.52,141.31,41,Delhi Connaught Place Store,Delhi,W03,Metro,Apex Trading Corp,Chennai,9,73,Central Distribution Center,Pune,70000
